x,y,class
1.681645280589821,0.0583928185325964,1
2.6636377069528283,-0.00475061461022094,1
2.037979023386098,0.10800501129220774,1
1.534201886425235,0.17103216667506377,1
2.1856584515547817,0.1967535455347459,1
2.3231299869048816,0.19407891988116943,1
2.3280101635374977,0.2928757401398071,1
2.5075063131211834,0.3223329133630339,1
1.7074059962874262,0.2988700217415504,1
1.8108883694317925,0.276310860245649,1
2.3047512404527826,0.29672142717791944,1
2.602621085270105,0.3586029217830715,1
2.210510640865504,0.45896533045407045,1
2.2126941884425766,0.26332802060122357,1
2.0140318503230343,0.42402997004312865,1
2.1040463309861392,0.3743153571615034,1
1.7963263864016166,0.3696410808103003,1
1.4763628974235368,0.44776574353617593,1
1.460498390729397,0.3662948825186134,1
1.8808885293408235,0.4482207545376384,1
1.460667386813144,0.26730346908745173,1
2.2250649098219926,0.6809451724338073,1
1.8099116145417522,0.5757301201965522,1
1.6482067302367793,0.6921343955618229,1
1.521257303105577,0.42128292951196283,1
1.8934842941642684,0.6750837253532964,1
1.8875893488680953,0.7180633328473939,1
1.5437977675719279,0.6586027010566827,1
1.517875704577843,0.5367249823818029,1
2.240572100901782,0.9130869700133909,1
1.6514890189742297,0.6545540663974876,1
2.0825509496279073,0.8707676351598688,1
2.3798314467293835,0.9194943537963678,1
2.2706270453375716,1.0182563787686905,1
2.469887565701981,1.1404289767133886,1
2.146669913142574,0.82701755055792,1
1.6218834236209687,0.8154871934396835,1
2.2492025803169495,1.012042827936341,1
1.661695787124421,0.9479173638221703,1
1.4904131289637965,0.5715112637188227,1
1.9705074461751388,1.083163494808925,1
1.3733166175826739,0.7782728345453263,1
2.2542801729679085,1.4120282848595034,1
1.8988620068197224,1.2411387841793962,1
1.559053095111254,0.9822099635651217,1
1.26314618694405,1.1214800576222144,1
1.4886338201838445,0.8464480335158966,1
1.3199529331133244,0.6191212973033859,1
1.402097483562157,0.9085468735068154,1
1.8009655741745634,1.222087363398769,1
2.176194766933299,1.3645257559355108,1
1.5265529317717108,1.3157973765129498,1
1.7843339242265102,1.5250676070312084,1
1.8754288656345242,1.4257201320357757,1
1.2760855024072746,0.8727178962595232,1
1.8753652730467292,1.6457754121432153,1
1.6397225126680826,1.636531019574986,1
1.623100305696197,1.4148936635536922,1
1.7170332188650317,1.839038156082339,1
1.372120362633648,1.0916762040317352,1
1.2140233355616799,0.9564179246659893,1
1.2964021966914785,1.2738693572860496,1
1.5381421717917447,1.5700297190379662,1
1.0790955610410393,1.2281507009451567,1
1.3118391393508149,1.3490583330019779,1
1.1327648655942053,1.1433948674787144,1
1.462973483053657,1.5858704245984747,1
1.4869728170232384,1.7588245472078936,1
1.549914645591739,1.839538816174473,1
1.5339428139475735,2.019348732062331,1
1.305732581677497,1.631293541445984,1
1.248241273858682,1.728281877871036,1
1.48553184755521,2.0252583524825676,1
1.214386865550085,1.7939287733708522,1
1.3094437886886805,1.562166850133185,1
1.1374866079299593,1.699892942474713,1
1.1204219841833118,1.7089998296843851,1
1.4055144195174953,2.088655263805835,1
0.9243609388298043,1.3924348425048212,1
1.2706734314873722,2.134246326674912,1
1.3038778568617773,1.8989124326603015,1
0.9355946236639415,1.5797678529466879,1
0.8475299174520302,1.504225403762058,1
1.1772161339733145,1.9853274654321091,1
0.8625054858608089,1.5924024052083308,1
0.6203855189810905,1.4869654719780683,1
0.7561119662365623,1.794243493493515,1
0.9034116926565802,1.424416624785458,1
1.2267604799021432,2.0847405781032244,1
0.6310514475979794,1.168462976416968,1
1.0599217951584283,2.0972843380794775,1
0.8085177841362045,1.4754518305171531,1
1.1230269427762563,1.7049722968702767,1
0.7100303996462317,1.4914777908374002,1
0.7671845791461993,1.9913451970914267,1
0.45343361594406345,1.4388810773959109,1
0.3723866653595327,1.3108459385517122,1
0.5513052200653371,1.4524402820488551,1
0.7484900490122257,2.353156404096642,1
0.6190073606709385,2.1491078802347023,1
0.6989155276653181,2.520669664158744,1
0.38463689188089123,1.6861783085922906,1
0.6782433700728294,1.7077056060297882,1
0.4940434880943186,1.447485036107485,1
0.6238064550975644,2.356792622717181,1
0.6407974195940886,1.7364563653243286,1
0.37664925278365247,1.508722945961987,1
0.36102413234573427,1.8990590891291588,1
0.584912137558975,1.9204593491998774,1
0.5351398735607598,2.3666580538078597,1
0.242772641081975,2.023910677178258,1
0.37110060644332776,2.2948929605805817,1
0.30440044328841254,2.3633593672820696,1
0.18286490160259447,2.212017270468499,1
0.3173840908053911,1.7902993221689858,1
0.47818313861991124,2.4204132323776415,1
0.09824035592200667,2.158271397899184,1
